大学名,学部,学科
名古屋葵,健康科学,健－管理－テⅠ２
名古屋葵,健康科学,健－フードテⅠ２
名古屋葵,健康科学,健－管理－テⅠ３
名古屋葵,健康科学,健－フードテⅠ３
名古屋葵,健康科学,健－管理－テⅠ１
名古屋葵,健康科学,健－フードテⅠ１
名古屋葵,健康科学,健－管理－テ＋
名古屋葵,健康科学,健－フードテ＋
名古屋葵,健康科学,健－管理－テⅡ
名古屋葵,健康科学,健－フードテⅡ
名古屋葵,健康科学,健－管理栄養Ⅰ期
名古屋葵,健康科学,健－フードⅠ期
名古屋葵,健康科学,健－管理栄養Ⅱ期
名古屋葵,健康科学,健－フードⅡ期
名古屋音楽,音楽,ピアノ演奏家
名古屋音楽,音楽,ピアノ演奏家二次
名古屋音楽,音楽,ピアノ
名古屋音楽,音楽,ピアノ二次
名古屋音楽,音楽,指揮
名古屋音楽,音楽,管楽
名古屋音楽,音楽,管楽二次
名古屋音楽,音楽,弦楽
名古屋音楽,音楽,弦楽二次
名古屋音楽,音楽,打楽
名古屋音楽,音楽,打楽二次
名古屋音楽,音楽,邦楽
名古屋音楽,音楽,邦楽二次
名古屋音楽,音楽,声楽
名古屋音楽,音楽,声楽二次
名古屋音楽,音楽,ミュージカル
名古屋音楽,音楽,ミュージカル二次
名古屋音楽,音楽,作曲・音楽
名古屋音楽,音楽,作曲・音楽二次
名古屋音楽,音楽,電子オルガン
名古屋音楽,音楽,電子オルガン二次
名古屋音楽,音楽,ジャズ・ポピ
名古屋音楽,音楽,ジャズ・ポピ二次
名古屋音楽,音楽,音楽教育
名古屋音楽,音楽,音楽教育二次
名古屋音楽,音楽,音楽療法
名古屋音楽,音楽,音楽療法二次
名古屋音楽,音楽,音楽総合
名古屋音楽,音楽,音楽総合二次
名古屋音楽,音楽,音楽ビジネス
名古屋音楽,音楽,音楽ビジネス二次
名古屋音楽,音楽,メディアサウ
名古屋音楽,音楽,メディアサウ二次
名古屋音楽,音楽,音楽教育－テ
名古屋音楽,音楽,音楽療法－テ
名古屋音楽,音楽,音楽ビジネス－テ
名古屋音楽,音楽,メディアサウ－テ
名古屋外国語,外国語,英米語前期Ａ
名古屋外国語,外国語,英米語前期Ｍ３
名古屋外国語,外国語,英米語前期Ｍ２
名古屋外国語,外国語,英米語後期
名古屋外国語,外国語,英語コミ前期Ａ
名古屋外国語,外国語,英語コミ前期Ｍ３
名古屋外国語,外国語,英語コミ前期Ｍ２
名古屋外国語,外国語,英語コミ後期
名古屋外国語,外国語,英語教育前期Ａ
名古屋外国語,外国語,英語教育前期Ｍ３
名古屋外国語,外国語,英語教育前期Ｍ２
名古屋外国語,外国語,英語教育後期
名古屋外国語,外国語,フランス前期Ａ
名古屋外国語,外国語,フランス前期Ｍ３
名古屋外国語,外国語,フランス前期Ｍ２
名古屋外国語,外国語,フランス後期
名古屋外国語,外国語,中国語前期Ａ
名古屋外国語,外国語,中国語前期Ｍ３
名古屋外国語,外国語,中国語前期Ｍ２
名古屋外国語,外国語,中国語後期
名古屋外国語,外国語,英米語－テ前３
名古屋外国語,外国語,英米語－テ前５
名古屋外国語,外国語,英米語－前テ＋
名古屋外国語,外国語,英米語－テ後
名古屋外国語,外国語,英語コミ－テ前３
名古屋外国語,外国語,英語コミ－テ前５
名古屋外国語,外国語,英語コミ－前テ＋
名古屋外国語,外国語,英語コミ－テ後
名古屋外国語,外国語,英語教育－テ前３
名古屋外国語,外国語,英語教育－テ前５
名古屋外国語,外国語,英語教育－前テ＋
名古屋外国語,外国語,英語教育－テ後
名古屋外国語,外国語,フランス－テ前３
名古屋外国語,外国語,フランス－テ前５
名古屋外国語,外国語,フランス－前テ＋
名古屋外国語,外国語,フランス－テ後
名古屋外国語,外国語,中国語－テ前３
名古屋外国語,外国語,中国語－テ前５
名古屋外国語,外国語,中国語－前テ＋
名古屋外国語,外国語,中国語－テ後
名古屋外国語,世界教養,世界教養前期Ａ
名古屋外国語,世界教養,世界教養前期Ｍ３
名古屋外国語,世界教養,世界教養前期Ｍ２
名古屋外国語,世界教養,世界教養後期
名古屋外国語,世界教養,国際日本前期Ａ
名古屋外国語,世界教養,国際日本前期Ｍ３
名古屋外国語,世界教養,国際日本前期Ｍ２
名古屋外国語,世界教養,国際日本後期
名古屋外国語,世界教養,世界教養－テ前３
名古屋外国語,世界教養,世界教養－テ前５
名古屋外国語,世界教養,世界教養－前テ＋
名古屋外国語,世界教養,世界教養－テ後
名古屋外国語,世界教養,国際日本－テ前３
名古屋外国語,世界教養,国際日本－テ前５
名古屋外国語,世界教養,国際日本－前テ＋
名古屋外国語,世界教養,国際日本－テ後
名古屋外国語,現代国際,現代英語前期Ａ
名古屋外国語,現代国際,現代英語前期Ｍ３
名古屋外国語,現代国際,現代英語前期Ｍ２
名古屋外国語,現代国際,現代英語後期
名古屋外国語,現代国際,国際教養前期Ａ
名古屋外国語,現代国際,国際教養前期Ｍ３
名古屋外国語,現代国際,国際教養前期Ｍ２
名古屋外国語,現代国際,国際教養後期
名古屋外国語,現代国際,グロビジ前期Ａ
名古屋外国語,現代国際,グロビジ前期Ｍ３
名古屋外国語,現代国際,グロビジ前期Ｍ２
名古屋外国語,現代国際,グロビジ後期
名古屋外国語,現代国際,グロ共生前期Ａ
名古屋外国語,現代国際,グロ共生前期Ｍ３
名古屋外国語,現代国際,グロ共生前期Ｍ２
名古屋外国語,現代国際,グロ共生後期
名古屋外国語,現代国際,現代英語－テ前３
名古屋外国語,現代国際,現代英語－テ前５
名古屋外国語,現代国際,現代英語－前テ＋
名古屋外国語,現代国際,現代英語－テ後
名古屋外国語,現代国際,国際教養－テ前３
名古屋外国語,現代国際,国際教養－テ前５
名古屋外国語,現代国際,国際教養－前テ＋
名古屋外国語,現代国際,国際教養－テ後
名古屋外国語,現代国際,グロビジ－テ前３
名古屋外国語,現代国際,グロビジ－テ前５
名古屋外国語,現代国際,グロビジ－前テ＋
名古屋外国語,現代国際,グロビジ－テ後
名古屋外国語,現代国際,グロ共生－テ前３
名古屋外国語,現代国際,グロ共生－テ前５
名古屋外国語,現代国際,グロ共生－前テ＋
名古屋外国語,現代国際,グロ共生－テ後
名古屋学院,外国語,英米語前期
名古屋学院,外国語,英米語中後
名古屋学院,外国語,英米語－テ３
名古屋学院,外国語,英米語－テ２
名古屋学院,外国語,英米語－テ＋
名古屋学院,現代社会,現代社会前期
名古屋学院,現代社会,現代社会中後
名古屋学院,現代社会,現代社会－テ３
名古屋学院,現代社会,現代社会－テ２
名古屋学院,現代社会,現代社会－テ＋
名古屋学院,国際文化,グローバル前期
名古屋学院,国際文化,グローバル中後
名古屋学院,国際文化,国際日本学前期
名古屋学院,国際文化,国際日本学中後
名古屋学院,国際文化,国際協力共生前期
名古屋学院,国際文化,国際協力共生中後
名古屋学院,国際文化,グローバル－テ３
名古屋学院,国際文化,グローバル－テ２
名古屋学院,国際文化,グローバル－テ＋
名古屋学院,国際文化,国際日本学－テ３
名古屋学院,国際文化,国際日本学－テ２
名古屋学院,国際文化,国際日本学テ＋
名古屋学院,国際文化,国際協力共生テ３
名古屋学院,国際文化,国際協力共生テ２
名古屋学院,国際文化,国際協力共生テ＋
名古屋学院,法,法前期
名古屋学院,法,法中後
名古屋学院,法,法－テ３
名古屋学院,法,法－テ２
名古屋学院,法,法－テ＋
名古屋学院,経済,経済前期
名古屋学院,経済,経済中後
名古屋学院,経済,経済－テ３
名古屋学院,経済,経済－テ２
名古屋学院,経済,経済－テ＋
名古屋学院,経営,データ経営前期
名古屋学院,経営,データ経営中後
名古屋学院,経営,データ経営－テ３
名古屋学院,経営,データ経営－テ２
名古屋学院,経営,データ経営－テ＋
名古屋学院,商,商前期
名古屋学院,商,商中後
名古屋学院,商,商－テ３
名古屋学院,商,商－テ２
名古屋学院,商,商－テ＋
名古屋学院,リハビリ,理学療法前期
名古屋学院,リハビリ,理学療法中後
名古屋学院,リハビリ,理学療法－テ３
名古屋学院,リハビリ,理学療法－テ２
名古屋学院,リハビリ,理学療法－テ＋
名古屋学院,スポーツ,スポーツ前期
名古屋学院,スポーツ,スポーツ中後
名古屋学院,スポーツ,スポーツ－テ３
名古屋学院,スポーツ,スポーツ－テ２
名古屋学院,スポーツ,スポーツ－テ＋
名古屋学芸,ヒューマン,子どもケア前期２
名古屋学芸,ヒューマン,子どもケア前期３
名古屋学芸,ヒューマン,子どもケア後期
名古屋学芸,ヒューマン,幼児保育前期２
名古屋学芸,ヒューマン,幼児保育前期３
名古屋学芸,ヒューマン,幼児保育後期
名古屋学芸,ヒューマン,児童発達前期２
名古屋学芸,ヒューマン,児童発達前期３
名古屋学芸,ヒューマン,児童発達後期
名古屋学芸,ヒューマン,子ども－テ前２
名古屋学芸,ヒューマン,子ども－テ前３
名古屋学芸,ヒューマン,子ども－テ前＋
名古屋学芸,ヒューマン,子ども－テ後
名古屋学芸,ヒューマン,幼児保育－テ前２
名古屋学芸,ヒューマン,幼児保育－テ前３
名古屋学芸,ヒューマン,幼児保育－テ前＋
名古屋学芸,ヒューマン,幼児保育－テ後
名古屋学芸,ヒューマン,児童発達－テ前２
名古屋学芸,ヒューマン,児童発達－テ前３
名古屋学芸,ヒューマン,児童発達－テ前＋
名古屋学芸,ヒューマン,児童発達－テ後
名古屋学芸,看護,看護前期２
名古屋学芸,看護,看護前期３
名古屋学芸,看護,看護後期
名古屋学芸,看護,看護－テ前３
名古屋学芸,看護,看護－テ前＋
名古屋学芸,看護,看護－テ後
名古屋学芸,管理栄養,管理栄養前期２
名古屋学芸,管理栄養,管理栄養前期３
名古屋学芸,管理栄養,管理栄養後期
名古屋学芸,管理栄養,管理栄養－テ前２
名古屋学芸,管理栄養,管理栄養－テ前３
名古屋学芸,管理栄養,管理栄養－テ前＋
名古屋学芸,管理栄養,管理栄養－テ後
名古屋学芸,メディア,映像メデ前期２
名古屋学芸,メディア,映像メデ後期
名古屋学芸,メディア,デザイン前期２
名古屋学芸,メディア,デザイン後期
名古屋学芸,メディア,ファッショ前期２
名古屋学芸,メディア,ファッショ後期
名古屋学芸,メディア,映像メデ－テ前２
名古屋学芸,メディア,映像メデ－テ前３
名古屋学芸,メディア,映像メデ－テ前＋
名古屋学芸,メディア,映像メデ－テ後
名古屋学芸,メディア,デザイン－テ前２
名古屋学芸,メディア,デザイン－テ前３
名古屋学芸,メディア,デザイン－テ前＋
名古屋学芸,メディア,デザイン－テ後
名古屋学芸,メディア,ファッシ－テ前２
名古屋学芸,メディア,ファッシ－テ前３
名古屋学芸,メディア,ファッシ－テ前＋
名古屋学芸,メディア,ファッシ－テ後
名古屋経済,法,ビジネス法
名古屋経済,法,ビジネス法－テ
名古屋経済,経済,現代経済
名古屋経済,経済,現代経済－テ
名古屋経済,経営,経営
名古屋経済,経営,経営－テ
名古屋経済,人間生活,教育保育
名古屋経済,人間生活,管理栄養
名古屋経済,人間生活,教育保育－テ
名古屋経済,人間生活,管理栄養－テ
名古屋芸術,教育,子ども１期
名古屋芸術,教育,子ども２期
名古屋芸術,教育,子ども－テ２科目
名古屋芸術,教育,子ども－テ４科目
名古屋芸術,芸術,声楽１期
名古屋芸術,芸術,声楽２期
名古屋芸術,芸術,鍵盤楽器１期
名古屋芸術,芸術,鍵盤楽器２期
名古屋芸術,芸術,弦管打１期
名古屋芸術,芸術,弦管打２期
名古屋芸術,芸術,ウインドアカ１期
名古屋芸術,芸術,ウインドアカ２期
名古屋芸術,芸術,ポップス１期
名古屋芸術,芸術,ポップス２期
名古屋芸術,芸術,ダンスパフォ１期
名古屋芸術,芸術,ダンスパフォ２期
名古屋芸術,芸術,声優アクティ１期
名古屋芸術,芸術,声優アクティ２期
名古屋芸術,芸術,サウンドメデ１期
名古屋芸術,芸術,サウンドメデ２期
